HostTaxID,Host,HostGenus,HostFamily,HostOrder,HostClass,HostNCBIResolved
446910,saccolaimus flaviventris,saccolaimus,emballonuridae,chiroptera,mammalia,TRUE
526813,saccolaimus saccolaimus,saccolaimus,emballonuridae,chiroptera,mammalia,TRUE
59482,saccopteryx bilineata,saccopteryx,emballonuridae,chiroptera,mammalia,TRUE
106347,saccostomus sp.,saccostomus,nesomyidae,rodentia,mammalia,TRUE
56258,sagittarius serpentarius,sagittarius,sagittariidae,accipitriformes,aves,TRUE
3371155,sagmatias obliquidens,sagmatias,delphinidae,artiodactyla,mammalia,TRUE
3371156,sagmatias obscurus,sagmatias,delphinidae,artiodactyla,mammalia,TRUE
37588,saguinus bicolor,saguinus,cebidae,primates,mammalia,TRUE
43778,saguinus geoffroyi,saguinus,cebidae,primates,mammalia,TRUE
9491,saguinus imperator,saguinus,cebidae,primates,mammalia,TRUE
78454,saguinus labiatus,saguinus,cebidae,primates,mammalia,TRUE
30586,saguinus midas,saguinus,cebidae,primates,mammalia,TRUE
9488,saguinus mystax,saguinus,cebidae,primates,mammalia,TRUE
9490,saguinus oedipus,saguinus,cebidae,primates,mammalia,TRUE
34875,saiga tatarica,saiga,bovidae,artiodactyla,mammalia,TRUE
1218238,saiga tatarica,saiga,bovidae,artiodactyla,mammalia,TRUE
39432,saimiri boliviensis,saimiri,cebidae,primates,mammalia,TRUE
27679,saimiri boliviensis,saimiri,cebidae,primates,mammalia,TRUE
495297,saimiri boliviensis,saimiri,cebidae,primates,mammalia,TRUE
70928,saimiri oerstedii,saimiri,cebidae,primates,mammalia,TRUE
190117,saimiri sciureus,saimiri,cebidae,primates,mammalia,TRUE
495298,saimiri sciureus,saimiri,cebidae,primates,mammalia,TRUE
495300,saimiri sciureus,saimiri,cebidae,primates,mammalia,TRUE
9521,saimiri sciureus,saimiri,cebidae,primates,mammalia,TRUE
1561164,saimiri sp.,saimiri,cebidae,primates,mammalia,TRUE
66265,saimiri ustus,saimiri,cebidae,primates,mammalia,TRUE
57571,salamandra salamandra,salamandra,salamandridae,caudata,amphibia,TRUE
1647168,salarias guttatus,salarias,blenniidae,blenniiformes,actinopteri,TRUE
3036764,salariopsis fluviatilis,salariopsis,blenniidae,blenniiformes,actinopteri,TRUE
33515,salmo carpio,salmo,salmonidae,salmoniformes,actinopteri,TRUE
157020,salmo macrostigma,salmo,salmonidae,salmoniformes,actinopteri,TRUE
33518,salmo marmoratus,salmo,salmonidae,salmoniformes,actinopteri,TRUE
8030,salmo salar,salmo,salmonidae,salmoniformes,actinopteri,TRUE
8032,salmo trutta,salmo,salmonidae,salmoniformes,actinopteri,TRUE
99804,salmo trutta,salmo,salmonidae,salmoniformes,actinopteri,TRUE
227976,salmo trutta,salmo,salmonidae,salmoniformes,actinopteri,TRUE
460219,saltator maximus,saltator,thraupidae,passeriformes,aves,TRUE
8036,salvelinus alpinus,salvelinus,salmonidae,salmoniformes,actinopteri,TRUE
8038,salvelinus fontinalis,salvelinus,salmonidae,salmoniformes,actinopteri,TRUE
8034,salvelinus leucomaenis,salvelinus,salmonidae,salmoniformes,actinopteri,TRUE
8040,salvelinus namaycush,salvelinus,salmonidae,salmoniformes,actinopteri,TRUE
283035,sander lucioperca,sander,percidae,perciformes,actinopteri,TRUE
283036,sander vitreus,sander,percidae,perciformes,actinopteri,TRUE
9515,sapajus apella,sapajus,cebidae,primates,mammalia,TRUE
649471,sapajus cay,sapajus,cebidae,primates,mammalia,TRUE
1112861,sapajus flavius,sapajus,cebidae,primates,mammalia,TRUE
1126382,sapajus libidinosus,sapajus,cebidae,primates,mammalia,TRUE
867366,sapajus nigritus,sapajus,cebidae,primates,mammalia,TRUE
867367,sapajus nigritus,sapajus,cebidae,primates,mammalia,TRUE
1874197,sapajus sp.,sapajus,cebidae,primates,mammalia,TRUE
174599,sapajus xanthosternos,sapajus,cebidae,primates,mammalia,TRUE
9305,sarcophilus harrisii,sarcophilus,dasyuridae,dasyuromorphia,mammalia,TRUE
334879,sarda australis,sarda,scombridae,scombriformes,actinopteri,TRUE
8230,sarda orientalis,sarda,scombridae,scombriformes,actinopteri,TRUE
27697,sardina pilchardus,sardina,clupeidae,clupeiformes,actinopteri,TRUE
196071,sardinella aurita,sardinella,clupeidae,clupeiformes,actinopteri,TRUE
392307,sardinella lemuru,sardinella,clupeidae,clupeiformes,actinopteri,TRUE
96888,sardinella longiceps,sardinella,clupeidae,clupeiformes,actinopteri,TRUE
3112283,sardinella sp.,sardinella,clupeidae,clupeiformes,actinopteri,TRUE
196073,sardinops caeruleus,sardinops,clupeidae,clupeiformes,actinopteri,TRUE
28381,sardinops sagax,sardinops,clupeidae,clupeiformes,actinopteri,TRUE
699551,sargocentron ittodai,sargocentron,holocentridae,holocentriformes,actinopteri,TRUE
47711,sargocentron punctatissimum,sargocentron,holocentridae,holocentriformes,actinopteri,TRUE
1577981,sarkidiornis sylvicola,sarkidiornis,anatidae,anseriformes,aves,TRUE
87759,sarpa salpa,sarpa,sparidae,spariformes,actinopteri,TRUE
197541,saurida elongata,saurida,synodontidae,aulopiformes,actinopteri,TRUE
1961710,saurida lessepsianus,saurida,synodontidae,aulopiformes,actinopteri,TRUE
143315,saurida undosquamis,saurida,synodontidae,aulopiformes,actinopteri,TRUE
51220,sauromalus varius,sauromalus,iguanidae,squamata,lepidosauria,TRUE
69510,saxicola rubetra,saxicola,muscicapidae,passeriformes,aves,TRUE
230656,saxicola torquatus,saxicola,muscicapidae,passeriformes,aves,TRUE
71119,scalopus aquaticus,scalopus,talpidae,eulipotyphla,mammalia,TRUE
161785,scaphiophryne madagascariensis,scaphiophryne,microhylidae,anura,amphibia,TRUE
36178,scaphirhynchus albus,scaphirhynchus,acipenseridae,acipenseriformes,actinopteri,TRUE
7910,scaphirhynchus platorynchus,scaphirhynchus,acipenseridae,acipenseriformes,actinopteri,TRUE
241146,scapteromys aquaticus,scapteromys,cricetidae,rodentia,mammalia,TRUE
3370766,scaptonyx fusicauda,scaptonyx,talpidae,eulipotyphla,mammalia,TRUE
58319,scardinius erythrophthalmus,scardinius,leuciscidae,cypriniformes,actinopteri,TRUE
73861,scarturus elater,scarturus,dipodidae,rodentia,mammalia,TRUE
2926640,scarturus heptneri,scarturus,dipodidae,rodentia,mammalia,TRUE
1236072,scarus persicus,scarus,labridae,labriformes,actinopteri,TRUE
247628,scarus rubroviolaceus,scarus,labridae,labriformes,actinopteri,TRUE
59768,sceloporus jarrovii,sceloporus,phrynosomatidae,squamata,lepidosauria,TRUE
8520,sceloporus undulatus,sceloporus,phrynosomatidae,squamata,lepidosauria,TRUE
263549,schizothorax waltoni,schizothorax,cyprinidae,cypriniformes,actinopteri,TRUE
76340,sciaenops ocellatus,sciaenops,sciaenidae,,actinopteri,TRUE
317396,scinax elaeochroa,scinax,hylidae,anura,amphibia,TRUE
226849,sciurotamias davidianus,sciurotamias,sciuridae,rodentia,mammalia,TRUE
30640,sciurus carolinensis,sciurus,sciuridae,rodentia,mammalia,TRUE
226870,sciurus granatensis,sciurus,sciuridae,rodentia,mammalia,TRUE
34861,sciurus niger,sciurus,sciuridae,rodentia,mammalia,TRUE
226875,sciurus variegatoides,sciurus,sciuridae,rodentia,mammalia,TRUE
55149,sciurus vulgaris,sciurus,sciuridae,rodentia,mammalia,TRUE
113540,scleropages formosus,scleropages,osteoglossidae,osteoglossiformes,actinopteri,TRUE
1053780,scoliodon macrorhynchos,scoliodon,carcharhinidae,carcharhiniformes,chondrichthyes,TRUE
56299,scolopax minor,scolopax,scolopacidae,charadriiformes,aves,TRUE
100826,scolopax rusticola,scolopax,scolopacidae,charadriiformes,aves,TRUE
13676,scomber japonicus,scomber,scombridae,scombriformes,actinopteri,TRUE
13677,scomber scombrus,scomber,scombridae,scombriformes,actinopteri,TRUE
334379,scomberoides lysan,scomberoides,carangidae,carangiformes,actinopteri,TRUE
1218182,scomberoides tala,scomberoides,carangidae,carangiformes,actinopteri,TRUE
218798,scomberomorus commerson,scomberomorus,scombridae,scombriformes,actinopteri,TRUE
52904,scophthalmus maximus,scophthalmus,scophthalmidae,pleuronectiformes,actinopteri,TRUE
2269373,scorpaena jacksoniensis,scorpaena,scorpaenidae,perciformes,actinopteri,TRUE
210004,scorpaena scrofa,scorpaena,scorpaenidae,perciformes,actinopteri,TRUE
214431,scortum barcoo,scortum,terapontidae,centrarchiformes,actinopteri,TRUE
89107,scotinomys xerampelinus,scotinomys,cricetidae,rodentia,mammalia,TRUE
258952,scotophilus dinganii,scotophilus,vespertilionidae,chiroptera,mammalia,TRUE
159339,scotophilus heathii,scotophilus,vespertilionidae,chiroptera,mammalia,TRUE
153297,scotophilus kuhlii,scotophilus,vespertilionidae,chiroptera,mammalia,TRUE
249034,scotophilus leucogaster,scotophilus,vespertilionidae,chiroptera,mammalia,TRUE
380359,scotophilus nigrita,scotophilus,vespertilionidae,chiroptera,mammalia,TRUE
258953,scotophilus nux,scotophilus,vespertilionidae,chiroptera,mammalia,TRUE
72066,sebastes constellatus,sebastes,sebastidae,perciformes,actinopteri,TRUE
160818,sebastes inermis,sebastes,sebastidae,perciformes,actinopteri,TRUE
72084,sebastes maliger,sebastes,sebastidae,perciformes,actinopteri,TRUE
72085,sebastes melanops,sebastes,sebastidae,perciformes,actinopteri,TRUE
394696,sebastes mentella,sebastes,sebastidae,perciformes,actinopteri,TRUE
394698,sebastes nebulosus,sebastes,sebastidae,perciformes,actinopteri,TRUE
72089,sebastes nigrocinctus,sebastes,sebastidae,perciformes,actinopteri,TRUE
201705,sebastes oblongus,sebastes,sebastidae,perciformes,actinopteri,TRUE
201706,sebastes pachycephalus,sebastes,sebastidae,perciformes,actinopteri,TRUE
214486,sebastes schlegelii,sebastes,sebastidae,perciformes,actinopteri,TRUE
41446,sebastiscus marmoratus,sebastiscus,sebastidae,perciformes,actinopteri,TRUE
182946,seiurus aurocapilla,seiurus,parulidae,passeriformes,aves,TRUE
298884,sekeetamys calurus,sekeetamys,muridae,rodentia,mammalia,TRUE
173311,selaroides leptolepis,selaroides,carangidae,carangiformes,actinopteri,TRUE
179370,selene vomer,selene,carangidae,carangiformes,actinopteri,TRUE
88029,semnopithecus entellus,semnopithecus,cercopithecidae,primates,mammalia,TRUE
2804203,semnopithecus schistaceus,semnopithecus,cercopithecidae,primates,mammalia,TRUE
67558,semotilus atromaculatus,semotilus,leuciscidae,cypriniformes,actinopteri,TRUE
94903,senticolis triaspis,senticolis,colubridae,squamata,lepidosauria,TRUE
507604,sericulus ardens,sericulus,ptilonorhynchidae,passeriformes,aves,TRUE
9135,serinus canaria,serinus,fringillidae,passeriformes,aves,TRUE
163852,serinus pusillus,serinus,fringillidae,passeriformes,aves,TRUE
41447,seriola dumerili,seriola,carangidae,carangiformes,actinopteri,TRUE
8161,seriola quinqueradiata,seriola,carangidae,carangiformes,actinopteri,TRUE
94953,serranus cabrilla,serranus,serranidae,perciformes,actinopteri,TRUE
371942,serrasalmus maculatus,serrasalmus,serrasalmidae,characiformes,actinopteri,TRUE
30670,setonix brachyurus,setonix,macropodidae,diprotodontia,mammalia,TRUE
1037455,setophaga auduboni,setophaga,parulidae,passeriformes,aves,TRUE
111975,setophaga coronata,setophaga,parulidae,passeriformes,aves,TRUE
92121,setophaga magnolia,setophaga,parulidae,passeriformes,aves,TRUE
92122,setophaga pensylvanica,setophaga,parulidae,passeriformes,aves,TRUE
1134348,setophaga petechia,setophaga,parulidae,passeriformes,aves,TRUE
123631,setophaga petechia,setophaga,parulidae,passeriformes,aves,TRUE
182949,setophaga ruticilla,setophaga,parulidae,passeriformes,aves,TRUE
1212470,setophaga striata,setophaga,parulidae,passeriformes,aves,TRUE
56278,sibirionetta formosa,sibirionetta,anatidae,anseriformes,aves,TRUE
163868,sicalis flaveola,sicalis,thraupidae,passeriformes,aves,TRUE
75042,siganus canaliculatus,siganus,siganidae,,actinopteri,TRUE
226939,siganus luridus,siganus,siganidae,,actinopteri,TRUE
175429,siganus vulpinus,siganus,siganidae,,actinopteri,TRUE
134742,sigmodon alstoni,sigmodon,cricetidae,rodentia,mammalia,TRUE
129435,sigmodon arizonae,sigmodon,cricetidae,rodentia,mammalia,TRUE
42415,sigmodon hispidus,sigmodon,cricetidae,rodentia,mammalia,TRUE
42416,sigmodon mascotensis,sigmodon,cricetidae,rodentia,mammalia,TRUE
134745,sigmodon toltecus,sigmodon,cricetidae,rodentia,mammalia,TRUE
443722,sillago ciliata,sillago,sillaginidae,,actinopteri,TRUE
443723,sillago flindersi,sillago,sillaginidae,,actinopteri,TRUE
43258,sillago japonica,sillago,sillaginidae,,actinopteri,TRUE
435225,sillago sihama,sillago,sillaginidae,,actinopteri,TRUE
30991,silurus asotus,silurus,siluridae,siluriformes,actinopteri,TRUE
94993,silurus glanis,silurus,siluridae,siluriformes,actinopteri,TRUE
1407129,silurus soldatovi,silurus,siluridae,siluriformes,actinopteri,TRUE
43689,simochromis diagramma,simochromis,cichlidae,cichliformes,actinopteri,TRUE
278166,sinibotia superciliaris,sinibotia,botiidae,cypriniformes,actinopteri,TRUE
119488,siniperca chuatsi,siniperca,sinipercidae,centrarchiformes,actinopteri,TRUE
228252,siniperca scherzeri,siniperca,sinipercidae,centrarchiformes,actinopteri,TRUE
50249,sitta canadensis,sitta,sittidae,passeriformes,aves,TRUE
50250,sitta carolinensis,sitta,sittidae,passeriformes,aves,TRUE
50251,sitta europaea,sitta,sittidae,passeriformes,aves,TRUE
279982,smilisca baudinii,smilisca,hylidae,anura,amphibia,TRUE
28829,solea senegalensis,solea,soleidae,pleuronectiformes,actinopteri,TRUE
90069,solea solea,solea,soleidae,pleuronectiformes,actinopteri,TRUE
50367,somateria fischeri,somateria,anatidae,anseriformes,aves,TRUE
76058,somateria mollissima,somateria,anatidae,anseriformes,aves,TRUE
203439,somateria spectabilis,somateria,anatidae,anseriformes,aves,TRUE
530180,sooretamys angouya,sooretamys,cricetidae,rodentia,mammalia,TRUE
268768,sorex antinorii,sorex,soricidae,eulipotyphla,mammalia,TRUE
42254,sorex araneus,sorex,soricidae,eulipotyphla,mammalia,TRUE
62898,sorex arcticus,sorex,soricidae,eulipotyphla,mammalia,TRUE
113357,sorex bairdi,sorex,soricidae,eulipotyphla,mammalia,TRUE
862701,sorex bedfordiae,sorex,soricidae,eulipotyphla,mammalia,TRUE
62276,sorex caecutiens,sorex,soricidae,eulipotyphla,mammalia,TRUE
36803,sorex cinereus,sorex,soricidae,eulipotyphla,mammalia,TRUE
62895,sorex coronatus,sorex,soricidae,eulipotyphla,mammalia,TRUE
268767,sorex cylindricauda,sorex,soricidae,eulipotyphla,mammalia,TRUE
62272,sorex daphaenodon,sorex,soricidae,eulipotyphla,mammalia,TRUE
62283,sorex fumeus,sorex,soricidae,eulipotyphla,mammalia,TRUE
9383,sorex haydeni,sorex,soricidae,eulipotyphla,mammalia,TRUE
9384,sorex hoyi,sorex,soricidae,eulipotyphla,mammalia,TRUE
62281,sorex isodon,sorex,soricidae,eulipotyphla,mammalia,TRUE
62274,sorex minutissimus,sorex,soricidae,eulipotyphla,mammalia,TRUE
62280,sorex minutus,sorex,soricidae,eulipotyphla,mammalia,TRUE
62289,sorex mirabilis,sorex,soricidae,eulipotyphla,mammalia,TRUE
62903,sorex monticolus,sorex,soricidae,eulipotyphla,mammalia,TRUE
46219,sorex palustris,sorex,soricidae,eulipotyphla,mammalia,TRUE
62288,sorex roboratus,sorex,soricidae,eulipotyphla,mammalia,TRUE
62906,sorex trowbridgii,sorex,soricidae,eulipotyphla,mammalia,TRUE
62287,sorex tundrensis,sorex,soricidae,eulipotyphla,mammalia,TRUE
62275,sorex unguiculatus,sorex,soricidae,eulipotyphla,mammalia,TRUE
62905,sorex vagrans,sorex,soricidae,eulipotyphla,mammalia,TRUE
62900,sorex volnuchini,sorex,soricidae,eulipotyphla,mammalia,TRUE
338729,sotalia guianensis,sotalia,delphinidae,artiodactyla,mammalia,TRUE
103600,sousa chinensis,sousa,delphinidae,artiodactyla,mammalia,TRUE
8175,sparus aurata,sparus,sparidae,spariformes,actinopteri,TRUE
75838,spatula clypeata,spatula,anatidae,anseriformes,aves,TRUE
75840,spatula cyanoptera,spatula,anatidae,anseriformes,aves,TRUE
75842,spatula discors,spatula,anatidae,anseriformes,aves,TRUE
75853,spatula platalea,spatula,anatidae,anseriformes,aves,TRUE
3150535,spatula puna,spatula,anatidae,anseriformes,aves,TRUE
75856,spatula querquedula,spatula,anatidae,anseriformes,aves,TRUE
75863,spatula versicolor,spatula,anatidae,anseriformes,aves,TRUE
68741,speothos venaticus,speothos,canidae,carnivora,mammalia,TRUE
9997,spermophilus citellus,spermophilus,sciuridae,rodentia,mammalia,TRUE
99837,spermophilus dauricus,spermophilus,sciuridae,rodentia,mammalia,TRUE
99840,spermophilus erythrogenys,spermophilus,sciuridae,rodentia,mammalia,TRUE
99841,spermophilus fulvus,spermophilus,sciuridae,rodentia,mammalia,TRUE
92683,spheniscus demersus,spheniscus,spheniscidae,sphenisciformes,aves,TRUE
9240,spheniscus humboldti,spheniscus,spheniscidae,sphenisciformes,aves,TRUE
37081,spheniscus magellanicus,spheniscus,spheniscidae,sphenisciformes,aves,TRUE
8508,sphenodon punctatus,sphenodon,sphenodontidae,sphenodontia,lepidosauria,TRUE
392543,sphyraena forsteri,sphyraena,sphyraenidae,,actinopteri,TRUE
392545,sphyraena japonica,sphyraena,sphyraenidae,,actinopteri,TRUE
13692,sphyraena sphyraena,sphyraena,sphyraenidae,,actinopteri,TRUE
7823,sphyrna lewini,sphyrna,carcharhinidae,carcharhiniformes,chondrichthyes,TRUE
119752,spicara smaris,spicara,centracanthidae,spariformes,actinopteri,TRUE
30551,spilogale gracilis,spilogale,mephitidae,carnivora,mammalia,TRUE
30552,spilogale putorius,spilogale,mephitidae,carnivora,mammalia,TRUE
115700,spilopelia chinensis,spilopelia,columbidae,columbiformes,aves,TRUE
135635,spilopelia senegalensis,spilopelia,columbidae,columbiformes,aves,TRUE
208451,spilornis cheela,spilornis,accipitridae,accipitriformes,aves,TRUE
160755,spinus atratus,spinus,fringillidae,passeriformes,aves,TRUE
273489,spinus cucullatus,spinus,fringillidae,passeriformes,aves,TRUE
54768,spinus magellanicus,spinus,fringillidae,passeriformes,aves,TRUE
2201931,spinus pinus,spinus,fringillidae,passeriformes,aves,TRUE
54559,spinus psaltria,spinus,fringillidae,passeriformes,aves,TRUE
160760,spinus spinus,spinus,fringillidae,passeriformes,aves,TRUE
54773,spinus tristis,spinus,fringillidae,passeriformes,aves,TRUE
40210,spizella passerina,spizella,passerellidae,passeriformes,aves,TRUE
3151062,spodiopsar cineraceus,spodiopsar,sturnidae,passeriformes,aves,TRUE
3151063,spodiopsar sericeus,spodiopsar,sturnidae,passeriformes,aves,TRUE
50595,spondyliosoma cantharus,spondyliosoma,sparidae,spariformes,actinopteri,TRUE
3151064,sporathraupis cyanocephala,sporathraupis,thraupidae,passeriformes,aves,TRUE
2578067,sporophila angolensis,sporophila,thraupidae,passeriformes,aves,TRUE
256689,sporophila caerulescens,sporophila,thraupidae,passeriformes,aves,TRUE
3150545,sporophila crassirostris,sporophila,thraupidae,passeriformes,aves,TRUE
196075,sprattus sprattus,sprattus,clupeidae,clupeiformes,actinopteri,TRUE
508556,sprattus sprattus,sprattus,clupeidae,clupeiformes,actinopteri,TRUE
8284,squalius cephalus,squalius,leuciscidae,cypriniformes,actinopteri,TRUE
436290,squalus brevirostris,squalus,squalidae,squaliformes,chondrichthyes,TRUE
335062,squalus megalops,squalus,squalidae,squaliformes,chondrichthyes,TRUE
7798,squalus suckleyi,squalus,squalidae,squaliformes,chondrichthyes,TRUE
1890068,steatomys pratensis,steatomys,nesomyidae,rodentia,mammalia,TRUE
81634,steatomys sp.,steatomys,nesomyidae,rodentia,mammalia,TRUE
144197,stegastes partitus,stegastes,pomacentridae,,actinopteri,TRUE
331524,stellifer lanceolatus,stellifer,sciaenidae,,actinopteri,TRUE
9737,stenella coeruleoalba,stenella,delphinidae,artiodactyla,mammalia,TRUE
103590,stenella frontalis,stenella,delphinidae,artiodactyla,mammalia,TRUE
9736,stenella longirostris,stenella,delphinidae,artiodactyla,mammalia,TRUE
46167,steno bredanensis,steno,delphinidae,artiodactyla,mammalia,TRUE
485440,stenocephalemys albipes,stenocephalemys,muridae,rodentia,mammalia,TRUE
2776656,stenocephalemys zimai,stenocephalemys,muridae,rodentia,mammalia,TRUE
3371160,stenocranius gregalis,stenocranius,cricetidae,rodentia,mammalia,TRUE
143348,stephanolepis cirrhifer,stephanolepis,monacanthidae,tetraodontiformes,actinopteri,TRUE
54054,stercorarius lonnbergi,stercorarius,stercorariidae,charadriiformes,aves,TRUE
395889,stercorarius maccormicki,stercorarius,stercorariidae,charadriiformes,aves,TRUE
54056,stercorarius skua,stercorarius,stercorariidae,charadriiformes,aves,TRUE
289485,sterna dougallii,sterna,laridae,charadriiformes,aves,TRUE
227186,sterna hirundinacea,sterna,laridae,charadriiformes,aves,TRUE
108405,sterna hirundo,sterna,laridae,charadriiformes,aves,TRUE
279953,sterna paradisaea,sterna,laridae,charadriiformes,aves,TRUE
297828,sterna vittata,sterna,laridae,charadriiformes,aves,TRUE
142480,sternotherus odoratus,sternotherus,kinosternidae,testudines,,TRUE
507597,sternula albifrons,sternula,laridae,charadriiformes,aves,TRUE
