taxid,rank,name,id
1932910,genus,Dyotaupapillomavirus,1932909
1932910,species,Dyotaupapillomavirus 1,1932910
1213198,class,Monjiviricetes,2497574
1213198,order,Mononegavirales,11157
1213198,family,Rhabdoviridae,11270
1213198,genus,Lyssavirus,11286
1213198,species,Lleida bat lyssavirus,1213198
1513237,class,Monjiviricetes,2497574
1513237,order,Mononegavirales,11157
1513237,family,Filoviridae,11266
1513237,genus,Cuevavirus,1513236
1513237,species,Lloviu cuevavirus,1513237
1508225,class,Pisoniviricetes,2732506
1508225,order,Nidovirales,76804
1508225,suborder,Cornidovirineae,2499399
1508225,family,Coronaviridae,11118
1508225,subfamily,Orthocoronavirinae,2501931
1508225,genus,Alphacoronavirus,693996
1508225,subgenus,Pedacovirus,2509505
1508225,no rank,unclassified Pedacovirus,2691591
1508225,species,Lushi Ml bat coronavirus,1508225
1239579,class,Stelpaviricetes,2732507
1239579,order,Stellavirales,2732551
1239579,family,Astroviridae,39733
1239579,genus,Mamastrovirus,249588
1239579,species,Mamastrovirus 15,1239579
1788483,class,Pisoniviricetes,2732506
1788483,order,Nidovirales,76804
1788483,suborder,Cornidovirineae,2499399
1788483,family,Coronaviridae,11118
1788483,subfamily,Coronavirinae,693995
1788483,no rank,unclassified Coronavirinae,2664420
1788483,species,Miniopterus bat coronavirus BtCov/3710,1788483
1788461,class,Pisoniviricetes,2732506
1788461,order,Nidovirales,76804
1788461,suborder,Cornidovirineae,2499399
1788461,family,Coronaviridae,11118
1788461,subfamily,Coronavirinae,693995
1788461,no rank,unclassified Coronavirinae,2664420
1788461,species,Miniopterus bat coronavirus BtCoV/3728-1,1788461
1788462,class,Pisoniviricetes,2732506
1788462,order,Nidovirales,76804
1788462,suborder,Cornidovirineae,2499399
1788462,family,Coronaviridae,11118
1788462,subfamily,Coronavirinae,693995
1788462,no rank,unclassified Coronavirinae,2664420
1788462,species,Miniopterus bat coronavirus BtCoV/3728-2,1788462
1788469,class,Pisoniviricetes,2732506
1788469,order,Nidovirales,76804
1788469,suborder,Cornidovirineae,2499399
1788469,family,Coronaviridae,11118
1788469,subfamily,Coronavirinae,693995
1788469,no rank,unclassified Coronavirinae,2664420
1788469,species,Miniopterus bat coronavirus BtCoV/3767,1788469
1788470,class,Pisoniviricetes,2732506
1788470,order,Nidovirales,76804
1788470,suborder,Cornidovirineae,2499399
1788470,family,Coronaviridae,11118
1788470,subfamily,Coronavirinae,693995
1788470,no rank,unclassified Coronavirinae,2664420
1788470,species,Miniopterus bat coronavirus BtCoV/3983,1788470
1788471,class,Pisoniviricetes,2732506
1788471,order,Nidovirales,76804
1788471,suborder,Cornidovirineae,2499399
1788471,family,Coronaviridae,11118
1788471,subfamily,Coronavirinae,693995
1788471,no rank,unclassified Coronavirinae,2664420
1788471,species,Miniopterus bat coronavirus BtCoV/4001-1,1788471
1788472,class,Pisoniviricetes,2732506
1788472,order,Nidovirales,76804
1788472,suborder,Cornidovirineae,2499399
1788472,family,Coronaviridae,11118
1788472,subfamily,Coronavirinae,693995
1788472,no rank,unclassified Coronavirinae,2664420
1788472,species,Miniopterus bat coronavirus BtCoV/4001-2,1788472
1788475,class,Pisoniviricetes,2732506
1788475,order,Nidovirales,76804
1788475,suborder,Cornidovirineae,2499399
1788475,family,Coronaviridae,11118
1788475,subfamily,Coronavirinae,693995
1788475,no rank,unclassified Coronavirinae,2664420
1788475,species,Miniopterus bat coronavirus BtCoV/4036-1,1788475
1788476,class,Pisoniviricetes,2732506
1788476,order,Nidovirales,76804
1788476,suborder,Cornidovirineae,2499399
1788476,family,Coronaviridae,11118
1788476,subfamily,Coronavirinae,693995
1788476,no rank,unclassified Coronavirinae,2664420
1788476,species,Miniopterus bat coronavirus BtCoV/4036-2,1788476
1788477,class,Pisoniviricetes,2732506
1788477,order,Nidovirales,76804
1788477,suborder,Cornidovirineae,2499399
1788477,family,Coronaviridae,11118
1788477,subfamily,Coronavirinae,693995
1788477,no rank,unclassified Coronavirinae,2664420
1788477,species,Miniopterus bat coronavirus BtCoV/4039,1788477
1788479,class,Pisoniviricetes,2732506
1788479,order,Nidovirales,76804
1788479,suborder,Cornidovirineae,2499399
1788479,family,Coronaviridae,11118
1788479,subfamily,Coronavirinae,693995
1788479,no rank,unclassified Coronavirinae,2664420
1788479,species,Miniopterus bat coronavirus BtCoV/4056-1,1788479
1788480,class,Pisoniviricetes,2732506
1788480,order,Nidovirales,76804
1788480,suborder,Cornidovirineae,2499399
1788480,family,Coronaviridae,11118
1788480,subfamily,Coronavirinae,693995
1788480,no rank,unclassified Coronavirinae,2664420
1788480,species,Miniopterus bat coronavirus BtCoV/4056-2,1788480
1788481,class,Pisoniviricetes,2732506
1788481,order,Nidovirales,76804
1788481,suborder,Cornidovirineae,2499399
1788481,family,Coronaviridae,11118
1788481,subfamily,Coronavirinae,693995
1788481,no rank,unclassified Coronavirinae,2664420
1788481,species,Miniopterus bat coronavirus BtCoV/4068-1,1788481
1788482,class,Pisoniviricetes,2732506
1788482,order,Nidovirales,76804
1788482,suborder,Cornidovirineae,2499399
1788482,family,Coronaviridae,11118
1788482,subfamily,Coronavirinae,693995
1788482,no rank,unclassified Coronavirinae,2664420
1788482,species,Miniopterus bat coronavirus BtCoV/4068-2,1788482
2184394,class,Pisoniviricetes,2732506
2184394,order,Picornavirales,464095
2184394,no rank,unclassified Picornavirales,675074
2184394,species,Miniopterus picornavirus 1,2184394
2184395,class,Pisoniviricetes,2732506
2184395,order,Picornavirales,464095
2184395,no rank,unclassified Picornavirales,675074
2184395,species,Miniopterus picornavirus 2,2184395
2447802,class,Papovaviricetes,2732421
2447802,order,Sepolyvirales,2732532
2447802,family,Polyomaviridae,151341
2447802,no rank,unclassified Polyomaviridae,1723728
2447802,species,Miniopterus schreibersi polyomavirus 3,2447802
2447803,class,Papovaviricetes,2732421
2447803,order,Sepolyvirales,2732532
2447803,family,Polyomaviridae,151341
2447803,no rank,unclassified Polyomaviridae,1723728
2447803,species,Miniopterus schreibersi polyomavirus 4,2447803
1195280,class,Stelpaviricetes,2732507
1195280,order,Stellavirales,2732551
1195280,family,Astroviridae,39733
1195280,no rank,unclassified Astroviridae,352926
1195280,species,Miniopterus schreibersii astrovirus 1,1195280
1195281,class,Stelpaviricetes,2732507
1195281,order,Stellavirales,2732551
1195281,family,Astroviridae,39733
1195281,no rank,unclassified Astroviridae,352926
1195281,species,Miniopterus schreibersii astrovirus 10,1195281
1195282,class,Stelpaviricetes,2732507
1195282,order,Stellavirales,2732551
1195282,family,Astroviridae,39733
1195282,no rank,unclassified Astroviridae,352926
1195282,species,Miniopterus schreibersii astrovirus 11,1195282
1195284,class,Stelpaviricetes,2732507
1195284,order,Stellavirales,2732551
1195284,family,Astroviridae,39733
1195284,no rank,unclassified Astroviridae,352926
1195284,species,Miniopterus schreibersii astrovirus 13,1195284
1195285,class,Stelpaviricetes,2732507
1195285,order,Stellavirales,2732551
1195285,family,Astroviridae,39733
1195285,no rank,unclassified Astroviridae,352926
1195285,species,Miniopterus schreibersii astrovirus 2,1195285
1195286,class,Stelpaviricetes,2732507
1195286,order,Stellavirales,2732551
1195286,family,Astroviridae,39733
1195286,no rank,unclassified Astroviridae,352926
1195286,species,Miniopterus schreibersii astrovirus 3,1195286
1195288,class,Stelpaviricetes,2732507
1195288,order,Stellavirales,2732551
1195288,family,Astroviridae,39733
1195288,no rank,unclassified Astroviridae,352926
1195288,species,Miniopterus schreibersii astrovirus 5,1195288
2691588,class,Pisoniviricetes,2732506
2691588,order,Nidovirales,76804
2691588,suborder,Cornidovirineae,2499399
2691588,family,Coronaviridae,11118
2691588,subfamily,Orthocoronavirinae,2501931
2691588,genus,Alphacoronavirus,693996
2691588,subgenus,Minunacovirus,2509497
2691588,no rank,unclassified Minunacovirus,2691586
2691588,species,Miniopterus schreibersii bat coronavirus 1-related,2691588
416614,class,Herviviricetes,2731363
416614,order,Herpesvirales,548681
416614,family,Herpesviridae,10292
416614,subfamily,Betaherpesvirinae,10357
416614,no rank,unclassified Betaherpesvirinae,35248
416614,species,Miniopterus schreibersii betaherpesvirus 2,416614
1325387,class,Herviviricetes,2731363
1325387,order,Herpesvirales,548681
1325387,family,Herpesviridae,10292
1325387,subfamily,Betaherpesvirinae,10357
1325387,no rank,unclassified Betaherpesvirinae,35248
1325387,species,Miniopterus schreibersii betaherpesvirus 3,1325387
1835088,class,Herviviricetes,2731363
1835088,order,Herpesvirales,548681
1835088,family,Herpesviridae,10292
1835088,subfamily,Gammaherpesvirinae,10374
1835088,no rank,unclassified Gammaherpesvirinae,35249
1835088,species,Miniopterus schreibersii gammaherpesvirus 1,1835088
1387879,class,Monjiviricetes,2497574
1387879,order,Mononegavirales,11157
1387879,family,Paramyxoviridae,11158
1387879,no rank,unclassified Paramyxoviridae,336871
1387879,species,Miniopterus schreibersii paramyxovirus,1387879
1387877,class,Quintoviricetes,2732422
1387877,order,Piccovirales,2732534
1387877,family,Parvoviridae,10780
1387877,no rank,unclassified Parvoviridae,535600
1387877,species,Miniopterus schreibersii parvovirus,1387877
1904408,class,Papovaviricetes,2732421
1904408,order,Sepolyvirales,2732532
1904408,family,Polyomaviridae,151341
1904408,genus,Alphapolyomavirus,1891713
1904408,species,Miniopterus schreibersii polyomavirus 1,1904408
1904409,class,Papovaviricetes,2732421
1904409,order,Sepolyvirales,2732532
1904409,family,Polyomaviridae,151341
1904409,genus,Alphapolyomavirus,1891713
1904409,species,Miniopterus schreibersii polyomavirus 2,1904409
1272575,class,Monjiviricetes,2497574
1272575,order,Mononegavirales,11157
1272575,family,Rhabdoviridae,11270
1272575,no rank,unclassified Rhabdoviridae,35303
1272575,species,Miniopterus schreibersii rhabdovirus 1,1272575
1511779,class,Pisoniviricetes,2732506
1511779,order,Picornavirales,464095
1511779,family,Picornaviridae,12058
1511779,genus,Mischivirus,1511778
1511779,species,Mischivirus A,1511779
2003498,class,Pisoniviricetes,2732506
2003498,order,Picornavirales,464095
2003498,family,Picornaviridae,12058
2003498,genus,Mischivirus,1511778
2003498,species,Mischivirus B,2003498
1929964,class,Resentoviricetes,2732459
1929964,order,Reovirales,2732541
1929964,family,Reoviridae,10880
1929964,subfamily,Sedoreovirinae,689832
1929964,genus,Rotavirus,10912
1929964,species,Rotavirus J,1929964
2170312,class,Tectiliviricetes,2732529
2170312,order,Rowavirales,2732559
2170312,family,Adenoviridae,10508
2170312,no rank,unclassified Adenoviridae,189831
2170312,species,Schreiber's bent-winged bat adenovirus,2170312
249584,class,Monjiviricetes,2497574
249584,order,Mononegavirales,11157
249584,family,Rhabdoviridae,11270
249584,genus,Lyssavirus,11286
249584,species,West Caucasian bat lyssavirus,249584
64294,class,Flasuviricetes,2732462
64294,order,Amarillovirales,2732545
64294,family,Flaviviridae,11050
64294,genus,Flavivirus,11051
64294,species,Yokose virus,64294
1232870,class,Monjiviricetes,2497574
1232870,order,Mononegavirales,11157
1232870,family,Paramyxoviridae,11158
1232870,no rank,unclassified Paramyxoviridae,336871
1232870,species,Miniopterus sororculus paramyxovirus,1232870
291840,class,Herviviricetes,2731363
291840,order,Herpesvirales,548681
291840,family,Herpesviridae,10292
291840,subfamily,Gammaherpesvirinae,10374
291840,genus,Lymphocryptovirus,10375
291840,no rank,unclassified Lymphocryptovirus,323231
291840,clade,lymphocryptovirus 1,212718
291840,species,Miopithecus talapoin lymphocryptovirus 1,291840
345308,class,Herviviricetes,2731363
345308,order,Herpesvirales,548681
345308,family,Herpesviridae,10292
345308,subfamily,Gammaherpesvirinae,10374
345308,no rank,unclassified Gammaherpesvirinae,35249
345308,species,Northern elephant seal herpesvirus,345308
1204571,class,Tectiliviricetes,2732529
1204571,order,Rowavirales,2732559
1204571,family,Adenoviridae,10508
1204571,genus,Mastadenovirus,10509
1204571,no rank,unclassified Mastadenovirus,346173
1204571,species,Phocine adenovirus 1,1204571
1159195,class,Alsuviricetes,2732461
1159195,order,Martellivirales,2732544
1159195,family,Togaviridae,11018
1159195,genus,Alphavirus,11019
1159195,species,Southern elephant seal virus,1159195
2560587,class,Ellioviricetes,2497576
2560587,order,Bunyavirales,1980410
2560587,family,Peribunyaviridae,1980416
2560587,genus,Orthobunyavirus,11572
2560587,species,Mermet orthobunyavirus,2560587
2737716,class,Herviviricetes,2731363
2737716,order,Herpesvirales,548681
2737716,family,Herpesviridae,10292
2737716,subfamily,Gammaherpesvirinae,10374
2737716,no rank,unclassified Gammaherpesvirinae,35249
2737716,species,Molossus coibensis gammaherpesvirus 1,2737716
2737717,class,Herviviricetes,2731363
2737717,order,Herpesvirales,548681
2737717,family,Herpesviridae,10292
2737717,subfamily,Gammaherpesvirinae,10374
2737717,no rank,unclassified Gammaherpesvirinae,35249
2737717,species,Molossus coibensis gammaherpesvirus A,2737717
1269299,class,Pisoniviricetes,2732506
1269299,order,Nidovirales,76804
1269299,suborder,Cornidovirineae,2499399
1269299,family,Coronaviridae,11118
1269299,subfamily,Coronavirinae,693995
1269299,no rank,unclassified Coronavirinae,2664420
1269299,species,Coronavirus BtCoV/BRAP103/Mol_cur/BRA/2009,1269299
2737724,class,Herviviricetes,2731363
2737724,order,Herpesvirales,548681
2737724,family,Herpesviridae,10292
2737724,subfamily,Betaherpesvirinae,10357
2737724,no rank,unclassified Betaherpesvirinae,35248
2737724,species,Molossus molossus betaherpesvirus 1,2737724
1955394,class,Ellioviricetes,2497576
1955394,order,Bunyavirales,1980410
1955394,family,Peribunyaviridae,1980416
1955394,no rank,unclassified Peribunyaviridae,39718
1955394,species,Molossus molossus bunyavirus,1955394
1959842,class,Arfiviricetes,2732423
1959842,order,Cirlivirales,2732536
1959842,family,Circoviridae,39724
1959842,genus,Circovirus,39725
1959842,no rank,unclassified Circovirus,345249
1959842,species,Molossus molossus circovirus 1,1959842
1959843,class,Arfiviricetes,2732423
1959843,order,Cirlivirales,2732536
1959843,family,Circoviridae,39724
1959843,genus,Circovirus,39725
1959843,no rank,unclassified Circovirus,345249
1959843,species,Molossus molossus circovirus 2,1959843
1959844,class,Arfiviricetes,2732423
1959844,order,Cirlivirales,2732536
1959844,family,Circoviridae,39724
1959844,genus,Circovirus,39725
1959844,no rank,unclassified Circovirus,345249
1959844,species,Molossus molossus circovirus 3,1959844
1959845,class,Arfiviricetes,2732423
1959845,order,Cirlivirales,2732536
1959845,family,Circoviridae,39724
1959845,genus,Circovirus,39725
1959845,no rank,unclassified Circovirus,345249
1959845,species,Molossus molossus circovirus 4,1959845
1959929,class,Revtraviricetes,2732514
1959929,order,Ortervirales,2169561
1959929,family,Retroviridae,11632
1959929,subfamily,Spumaretrovirinae,327046
1959929,genus,Spumavirus,11640
1959929,no rank,unclassified Spumavirus,1959928
1959929,species,Molossus molossus foamy virus 1,1959929
1959846,class,Herviviricetes,2731363
1959846,order,Herpesvirales,548681
1959846,family,Herpesviridae,10292
1959846,subfamily,Gammaherpesvirinae,10374
1959846,no rank,unclassified Gammaherpesvirinae,35249
1959846,species,Molossus molossus gammaherpesvirus 1,1959846
2737718,class,Herviviricetes,2731363
2737718,order,Herpesvirales,548681
2737718,family,Herpesviridae,10292
2737718,subfamily,Gammaherpesvirinae,10374
2737718,no rank,unclassified Gammaherpesvirinae,35249
2737718,species,Molossus molossus gammaherpesvirus A,2737718
1959848,class,Papovaviricetes,2732421
1959848,order,Zurhausenvirales,2732533
1959848,family,Papillomaviridae,151340
1959848,no rank,unclassified Papillomaviridae,333774
1959848,clade,non-primate mammal papillomaviruses,333938
1959848,species,Molossus molossus papillomavirus 1,1959848
1606504,class,Papovaviricetes,2732421
1606504,order,Sepolyvirales,2732532
1606504,family,Polyomaviridae,151341
1606504,genus,Alphapolyomavirus,1891713
1606504,species,Molossus molossus polyomavirus 1,1606504
1379866,class,Pisoniviricetes,2732506
1379866,order,Nidovirales,76804
1379866,suborder,Cornidovirineae,2499399
1379866,family,Coronaviridae,11118
1379866,subfamily,Orthocoronavirinae,2501931
1379866,genus,Alphacoronavirus,693996
1379866,no rank,unclassified Alphacoronavirus,366617
1379866,species,Bat coronavirus M.rufus28/Brazil/2010,1379866
1897075,class,Pisoniviricetes,2732506
1897075,order,Nidovirales,76804
1897075,suborder,Cornidovirineae,2499399
1897075,family,Coronaviridae,11118
1897075,subfamily,Orthocoronavirinae,2501931
1897075,genus,Alphacoronavirus,693996
1897075,no rank,unclassified Alphacoronavirus,366617
1897075,species,Bat coronavirus Mol.ruf/63/BRA/2014,1897075
1897076,class,Pisoniviricetes,2732506
1897076,order,Nidovirales,76804
1897076,suborder,Cornidovirineae,2499399
1897076,family,Coronaviridae,11118
1897076,subfamily,Orthocoronavirinae,2501931
1897076,genus,Alphacoronavirus,693996
1897076,no rank,unclassified Alphacoronavirus,366617
1897076,species,Bat coronavirus Mol.ruf/92/BRA/2013,1897076
1269297,class,Pisoniviricetes,2732506
1269297,order,Nidovirales,76804
