Host,Virus,HostTaxID,VirusTaxID,HostNCBIResolved,VirusNCBIResolved,HostGenus,HostFamily,HostOrder,HostClass,HostOriginal,HostSynonyms,VirusGenus,VirusFamily,VirusOrder,VirusClass,VirusOriginal,HostFlagID,VirusFlagContaminant,DetectionMethod,DetectionOriginal,Database,DatabaseVersion,PublicationYear,ReferenceText,PMID,NCBIAccession,ReleaseYear,ReleaseMonth,ReleaseDay,CollectionYear,CollectionMonth,CollectionDay,VirusIntermediate
rattus losea,predict_mastv-19,105273,NA,TRUE,FALSE,rattus,muridae,rodentia,mammalia,Rattus losea,"Rattus sakeratensis, Rattus rattus exiguus",mamastrovirus,astroviridae,stellavirales,stelpaviricetes,PREDICT_MAstV-19,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX858383,2021,3,9,2013,5,1,PREDICT_MAstV-19
rhinolophus clivosus,human coronavirus 229e,105273,11137,TRUE,TRUE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus clivosus,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Coronavirus 229E (Bat strain),TRUE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285803,2021,3,9,2013,5,1,Coronavirus 229E
rhinolophus clivosus,coronavirus predict cov-43,105273,64320,TRUE,TRUE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus clivosus,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,PREDICT_CoV-43,TRUE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,"KX285821, KX285808, KX285810, KX285811, KX285813, KX285814, KX285815, KX285816",2021,3,9,2013,5,1,PREDICT_CoV-43
rhinolophus clivosus,coronavirus predict cov-65,105273,64320,TRUE,TRUE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus clivosus,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,PREDICT_CoV-65,TRUE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,"KX285807, KX285809",2021,3,9,2013,5,1,PREDICT_CoV-65
rhinolophus clivosus,coronavirus predict cov-70,105273,64320,TRUE,TRUE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus clivosus,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,PREDICT_CoV-70,TRUE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285812,2021,3,9,2013,5,1,PREDICT_CoV-70
rhinolophus clivosus,paramyxovirus predict_pmv-71,105273,64320,TRUE,TRUE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus clivosus,NA,NA,paramyxoviridae,mononegavirales,monjiviricetes,PREDICT_PMV-71,TRUE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KP963907,2021,3,9,2013,5,1,PREDICT_PMV-71
rousettus aegyptiacus,rousettus bat coronavirus hku9,105273,694006,TRUE,TRUE,rousettus,pteropodidae,chiroptera,mammalia,Rousettus aegyptiacus,Rousettus egyptiacus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus HKU9,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,"KX285425, KX286259",2021,3,9,2013,5,1,Bat coronavirus HKU9
rousettus aegyptiacus,kenya bat coronavirus/btky56/btky55,105273,2042604,TRUE,TRUE,rousettus,pteropodidae,chiroptera,mammalia,Rousettus aegyptiacus,Rousettus egyptiacus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Kenya bat coronavirus/BtKY56/BtKY55,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,"KX285427, KX285428, KX285429, KX285818, KX285819, KX285829",2021,3,9,2013,5,1,Kenya bat coronavirus/BtKY56/BtKY55
rousettus aegyptiacus,rousettus bat coronavirus hku9,105273,694006,TRUE,TRUE,rousettus,pteropodidae,chiroptera,mammalia,Rousettus aegyptiacus,Rousettus egyptiacus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus HKU9,TRUE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285424,2021,3,9,2013,5,1,Bat coronavirus HKU9
ruwenzorisorex suncoides,predict_hv-125,105273,NA,TRUE,FALSE,ruwenzorisorex,soricidae,soricomorpha,mammalia,Ruwenzorisorex suncoides,NA,NA,herpesviridae,herpesvirales,herviviricetes,PREDICT_HV-125,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2013,5,1,PREDICT_HV-125
scotophilus kuhlii,coronavirus predict cov-35,105273,64320,TRUE,TRUE,scotophilus,vespertilionidae,chiroptera,mammalia,Scotophilus kuhlii,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,PREDICT_CoV-35,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285775,2021,3,9,2013,5,1,PREDICT_CoV-35
scotophilus kuhlii,predict_mastv-167,105273,NA,TRUE,FALSE,scotophilus,vespertilionidae,chiroptera,mammalia,Scotophilus kuhlii,NA,mamastrovirus,astroviridae,stellavirales,stelpaviricetes,PREDICT_MAstV-167,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX858497,2021,3,9,2013,5,1,PREDICT_MAstV-167
scotophilus kuhlii,predict_mastv-24,105273,NA,TRUE,FALSE,scotophilus,vespertilionidae,chiroptera,mammalia,Scotophilus kuhlii,NA,mamastrovirus,astroviridae,stellavirales,stelpaviricetes,PREDICT_MAstV-24,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,"KX858493, KX858498, KX858500, KX858501, KX858502, KX858505, KX858506, KX858509",2021,3,9,2013,5,1,PREDICT_MAstV-24
scotophilus kuhlii,bat astrovirus ms/hk61/chn/2007,105273,934421,TRUE,TRUE,scotophilus,vespertilionidae,chiroptera,mammalia,Scotophilus kuhlii,NA,mamastrovirus,astroviridae,stellavirales,stelpaviricetes,strain of Bat Astrovirus Ms/HK61/CHN/2007,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,"KX858496, KX858503, KX858508",2021,3,9,2013,5,1,Bat Astrovirus Ms/HK61/CHN/2007
scotophilus kuhlii,bat astrovirus ms/sy10/chn/2008,105273,934423,TRUE,TRUE,scotophilus,vespertilionidae,chiroptera,mammalia,Scotophilus kuhlii,NA,mamastrovirus,astroviridae,stellavirales,stelpaviricetes,strain of Bat Astrovirus Ms/sy10/CHN/2008,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,"KX858495, KX858499, KX858504, KX858507",2021,3,9,2013,5,1,Bat Astrovirus Ms/sy10/CHN/2008
scotophilus kuhlii,bat astrovirus sk/hk63/chn/2007,105273,934440,TRUE,TRUE,scotophilus,vespertilionidae,chiroptera,mammalia,Scotophilus kuhlii,NA,mamastrovirus,astroviridae,stellavirales,stelpaviricetes,strain of Bat Astrovirus Sk/HK63/CHN/2007,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX858494,2021,3,9,2013,5,1,Bat Astrovirus Sk/HK63/CHN/2007
scotophilus kuhlii,scotophilus bat coronavirus 512,105273,693999,TRUE,TRUE,scotophilus,vespertilionidae,chiroptera,mammalia,Scotophilus kuhlii,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Bat coronavirus 512/2005,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,"KX285765, KX285766, KX285767, KX285768, KX285769, KX285770, KX285771, KX285772, KX285773, KX285774, KX285776, KX285777, KX285786",2021,3,9,2013,5,1,Bat coronavirus 512/2005
suncus murinus,predict_rbdv-6,105273,NA,TRUE,FALSE,suncus,soricidae,eulipotyphla,mammalia,Suncus murinus,NA,NA,rhabdoviridae,mononegavirales,monjiviricetes,PREDICT_RbdV-6,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,MG956835,2021,3,9,2013,5,1,PREDICT_RbdV-6
artibeus obscurus,juquitiba virus,105273,430511,TRUE,TRUE,artibeus,phyllostomidae,chiroptera,mammalia,Artibeus obscurus,Phyllostoma obscurum,orthohantavirus,hantaviridae,bunyavirales,ellioviricetes,Juquitiba Virus,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2013,6,1,Juquitiba Virus
artibeus obscurus,coronavirus predict cov-11,105273,64320,TRUE,TRUE,artibeus,phyllostomidae,chiroptera,mammalia,Artibeus obscurus,Phyllostoma obscurum,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,PREDICT_CoV-11,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285802,2021,3,9,2013,6,1,PREDICT_CoV-11
artibeus obscurus,predict_hv-74,105273,NA,TRUE,FALSE,artibeus,phyllostomidae,chiroptera,mammalia,Artibeus obscurus,Phyllostoma obscurum,NA,herpesviridae,herpesvirales,herviviricetes,PREDICT_HV-74,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2013,6,1,PREDICT_HV-74
artibeus obscurus,predict_hv-77,105273,NA,TRUE,FALSE,artibeus,phyllostomidae,chiroptera,mammalia,Artibeus obscurus,Phyllostoma obscurum,NA,herpesviridae,herpesvirales,herviviricetes,PREDICT_HV-77,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2013,6,1,PREDICT_HV-77
carollia perspicillata,trinidad/1fy2ba/2007,105273,693997,TRUE,FALSE,carollia,phyllostomidae,chiroptera,mammalia,Carollia perspicillata,"Vespertilio perspicillata, Vespertilio perspicillatus",alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Trinidad/1FY2BA/2007,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2013,6,1,Trinidad/1FY2BA/2007
NA,predict_mastv-160,9397,NA,TRUE,FALSE,NA,NA,chiroptera,mammalia,Chiroptera,NA,mamastrovirus,astroviridae,stellavirales,stelpaviricetes,PREDICT_MAstV-160,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KY054027,2021,3,9,2013,6,1,PREDICT_MAstV-160
coleura afra,predict_mastv-139,105273,NA,TRUE,FALSE,coleura,emballonuridae,chiroptera,mammalia,Coleura afra,Emballonura afra,mamastrovirus,astroviridae,stellavirales,stelpaviricetes,PREDICT_MAstV-139,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KY054026,2021,3,9,2013,6,1,PREDICT_MAstV-139
coleura afra,predict_mastv-139,105273,NA,TRUE,FALSE,coleura,emballonuridae,chiroptera,mammalia,Coleura afra,Emballonura afra,mamastrovirus,astroviridae,stellavirales,stelpaviricetes,PREDICT_MAstV-139,TRUE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KY054025,2021,3,9,2013,6,1,PREDICT_MAstV-139
coleura afra,predict_mastv-52,105273,NA,TRUE,FALSE,coleura,emballonuridae,chiroptera,mammalia,Coleura afra,Emballonura afra,mamastrovirus,astroviridae,stellavirales,stelpaviricetes,PREDICT_MAstV-52,TRUE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KY054054,2021,3,9,2013,6,1,PREDICT_MAstV-52
dephomys defua,predict_hv-64,105273,NA,TRUE,FALSE,dephomys,muridae,rodentia,mammalia,Dephomys defua,NA,NA,herpesviridae,herpesvirales,herviviricetes,PREDICT_HV-64,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2013,6,1,PREDICT_HV-64
eidolon helvum,influenza a virus,105273,11320,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,Influenza A,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2013,6,1,Influenza A virus
eidolon helvum,paramyxovirus predict_pmv-56,105273,64320,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,NA,paramyxoviridae,mononegavirales,monjiviricetes,PREDICT_PMV-56,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,"KP963866, KP963867, KP963868, KP963869",2021,3,9,2013,6,1,PREDICT_PMV-56
eidolon helvum,predict_pmv-61,105273,NA,TRUE,FALSE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,NA,paramyxoviridae,mononegavirales,monjiviricetes,PREDICT_PMV-61,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2013,6,1,PREDICT_PMV-61
eidolon helvum,eidolon bat coronavirus,105273,693997,TRUE,FALSE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,NA,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2013,6,1,Eidolon bat coronavirus
eidolon helvum,eidolon helvum paramyxovirus,105273,64320,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,NA,paramyxoviridae,mononegavirales,monjiviricetes,strain of Eidolon helvum Paramyxovirus/TZ13,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KP963874,2021,3,9,2013,6,1,Eidolon helvum Paramyxovirus/TZ13
NA,kenya bat coronavirus/btky56/btky55,58066,2042604,TRUE,TRUE,epomophorus,pteropodidae,chiroptera,mammalia,Epomophorus sp.,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Kenya bat coronavirus/BtKY56/BtKY55,TRUE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,"KX285299, KX285941",2021,3,9,2013,6,1,Kenya bat coronavirus/BtKY56/BtKY55
hipposideros galeritus,paramyxovirus predict_pmv-74,105273,64320,TRUE,TRUE,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros galeritus,NA,NA,paramyxoviridae,mononegavirales,monjiviricetes,PREDICT_PMV-74,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,"KP963846, KP963847",2021,3,9,2013,6,1,PREDICT_PMV-74
miniopterus minor,predict_mastv-161,105273,NA,TRUE,FALSE,miniopterus,vespertilionidae,chiroptera,mammalia,Miniopterus minor,NA,mamastrovirus,astroviridae,stellavirales,stelpaviricetes,PREDICT_MAstV-161,TRUE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KY054028,2021,3,9,2013,6,1,PREDICT_MAstV-161
myotis albescens,juquitiba virus,105273,430511,TRUE,TRUE,myotis,vespertilionidae,chiroptera,mammalia,Myotis albescens,Vespertilio albescens,orthohantavirus,hantaviridae,bunyavirales,ellioviricetes,Juquitiba Virus,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2013,6,1,Juquitiba Virus
myotis albescens,predict_hv-59,105273,NA,TRUE,FALSE,myotis,vespertilionidae,chiroptera,mammalia,Myotis albescens,Vespertilio albescens,NA,herpesviridae,herpesvirales,herviviricetes,PREDICT_HV-59,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2013,6,1,PREDICT_HV-59
nyctalus plancyi,bat coronavirus hku6,105273,393045,TRUE,TRUE,nyctalus,vespertilionidae,chiroptera,mammalia,Nyctalus plancyi,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of bat coronavirus HKU6,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285184,2021,3,9,2013,6,1,bat coronavirus HKU6
rhinolophus sinicus,severe acute respiratory syndrome-related coronavirus,105273,2042698,TRUE,TRUE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus sinicus,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of SARS-related betacoronavirus Rp3/2004,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,"KX285180, KX285181, KX285182",2021,3,9,2013,6,1,SARS-related betacoronavirus Rp3/2004
rhizomys pruinosus,predict_mastv-58,105273,NA,TRUE,FALSE,rhizomys,spalacidae,rodentia,mammalia,Rhizomys pruinosus,"Rhizomys latouchei, Rhizomys pannosus, Rhizomys prusianus, Rhizomys senex",mamastrovirus,astroviridae,stellavirales,stelpaviricetes,PREDICT_MAstV-58,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KY054501,2021,3,9,2013,6,1,PREDICT_MAstV-58
suncus murinus,predict_rbdv-5,105273,NA,TRUE,FALSE,suncus,soricidae,eulipotyphla,mammalia,Suncus murinus,NA,NA,rhabdoviridae,mononegavirales,monjiviricetes,PREDICT_RbdV-5,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,MG956834,2021,3,9,2013,6,1,PREDICT_RbdV-5
taphozous melanopogon,predict_mastv-62,105273,NA,TRUE,FALSE,taphozous,emballonuridae,chiroptera,mammalia,Taphozous melanopogon,NA,mamastrovirus,astroviridae,stellavirales,stelpaviricetes,PREDICT_MAstV-62,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KY054502,2021,3,9,2013,6,1,PREDICT_MAstV-62
taphozous melanopogon,predict_mastv-78,105273,NA,TRUE,FALSE,taphozous,emballonuridae,chiroptera,mammalia,Taphozous melanopogon,NA,mamastrovirus,astroviridae,stellavirales,stelpaviricetes,PREDICT_MAstV-78,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KY054504,2021,3,9,2013,6,1,PREDICT_MAstV-78
taphozous melanopogon,paramyxovirus predict_pmv-49,105273,64320,TRUE,TRUE,taphozous,emballonuridae,chiroptera,mammalia,Taphozous melanopogon,NA,NA,paramyxoviridae,mononegavirales,monjiviricetes,PREDICT_PMV-49,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KP963821,2021,3,9,2013,6,1,PREDICT_PMV-49
taphozous melanopogon,bat astrovirus tm/guangxi/ld157/2007,105273,627573,TRUE,TRUE,taphozous,emballonuridae,chiroptera,mammalia,Taphozous melanopogon,NA,mamastrovirus,astroviridae,stellavirales,stelpaviricetes,strain of Bat Astrovirus Tm/Guangxi/LD157/2007,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KY054547,2021,3,9,2013,6,1,Bat Astrovirus Tm/Guangxi/LD157/2007
taphozous melanopogon,bat astrovirus tm/guangxi/ld39/2007,105273,627577,TRUE,TRUE,taphozous,emballonuridae,chiroptera,mammalia,Taphozous melanopogon,NA,mamastrovirus,astroviridae,stellavirales,stelpaviricetes,strain of Bat Astrovirus Tm/Guangxi/LD39/2007,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KY054548,2021,3,9,2013,6,1,Bat Astrovirus Tm/Guangxi/LD39/2007
taphozous melanopogon,bat astrovirus tm/guangxi/ld43/2007,105273,627578,TRUE,TRUE,taphozous,emballonuridae,chiroptera,mammalia,Taphozous melanopogon,NA,mamastrovirus,astroviridae,stellavirales,stelpaviricetes,strain of Bat Astrovirus Tm/Guangxi/LD43/2007,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KY054549,2021,3,9,2013,6,1,Bat Astrovirus Tm/Guangxi/LD43/2007
taphozous melanopogon,mamastrovirus 12,105273,1239576,TRUE,TRUE,taphozous,emballonuridae,chiroptera,mammalia,Taphozous melanopogon,NA,mamastrovirus,astroviridae,stellavirales,stelpaviricetes,strain of Mamastrovirus-12,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KY054551,2021,3,9,2013,6,1,Mamastrovirus-12
triaenops persicus,coronavirus predict cov-21,105273,64320,TRUE,TRUE,triaenops,rhinonycteridae,chiroptera,mammalia,Triaenops persicus,"Triaenops rufus, Triaenops persicus persicus",alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,PREDICT_CoV-21,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,"KX285248, KX285249, KX285876, KX285878, KX285880, KX285881, KX285884, KX285886, KX285887, KX285997, KX285227, KX285229, KX285232, KX285234, KX285235, KX285239, KX285240, KX285243, KX285244, KX286001, KX286015",2021,3,9,2013,6,1,PREDICT_CoV-21
triaenops persicus,coronavirus predict cov-63,105273,64320,TRUE,TRUE,triaenops,rhinonycteridae,chiroptera,mammalia,Triaenops persicus,"Triaenops rufus, Triaenops persicus persicus",alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,PREDICT_CoV-63,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,"KX285242, KX285246, KX285247, KX285879, KX285233, KX285237, KX285238, KX285241, KX285882, KX285883, KX285885, KX285999, KX286000, KX286012",2021,3,9,2013,6,1,PREDICT_CoV-63
triaenops persicus,predict_mastv-176,105273,NA,TRUE,FALSE,triaenops,rhinonycteridae,chiroptera,mammalia,Triaenops persicus,"Triaenops rufus, Triaenops persicus persicus",mamastrovirus,astroviridae,stellavirales,stelpaviricetes,PREDICT_MAstV-176,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,"KY054029, KY054030",2021,3,9,2013,6,1,PREDICT_MAstV-176
triaenops persicus,predict_mastv-177,105273,NA,TRUE,FALSE,triaenops,rhinonycteridae,chiroptera,mammalia,Triaenops persicus,"Triaenops rufus, Triaenops persicus persicus",mamastrovirus,astroviridae,stellavirales,stelpaviricetes,PREDICT_MAstV-177,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KY054031,2021,3,9,2013,6,1,PREDICT_MAstV-177
triaenops persicus,predict_mastv-178,105273,NA,TRUE,FALSE,triaenops,rhinonycteridae,chiroptera,mammalia,Triaenops persicus,"Triaenops rufus, Triaenops persicus persicus",mamastrovirus,astroviridae,stellavirales,stelpaviricetes,PREDICT_MAstV-178,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KY054032,2021,3,9,2013,6,1,PREDICT_MAstV-178
triaenops persicus,predict_mastv-180,105273,NA,TRUE,FALSE,triaenops,rhinonycteridae,chiroptera,mammalia,Triaenops persicus,"Triaenops rufus, Triaenops persicus persicus",mamastrovirus,astroviridae,stellavirales,stelpaviricetes,PREDICT_MAstV-180,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KY054034,2021,3,9,2013,6,1,PREDICT_MAstV-180
triaenops persicus,predict_mastv-181,105273,NA,TRUE,FALSE,triaenops,rhinonycteridae,chiroptera,mammalia,Triaenops persicus,"Triaenops rufus, Triaenops persicus persicus",mamastrovirus,astroviridae,stellavirales,stelpaviricetes,PREDICT_MAstV-181,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KY054035,2021,3,9,2013,6,1,PREDICT_MAstV-181
triaenops persicus,predict_mastv-182,105273,NA,TRUE,FALSE,triaenops,rhinonycteridae,chiroptera,mammalia,Triaenops persicus,"Triaenops rufus, Triaenops persicus persicus",mamastrovirus,astroviridae,stellavirales,stelpaviricetes,PREDICT_MAstV-182,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KY054036,2021,3,9,2013,6,1,PREDICT_MAstV-182
triaenops persicus,predict_mastv-201,105273,NA,TRUE,FALSE,triaenops,rhinonycteridae,chiroptera,mammalia,Triaenops persicus,"Triaenops rufus, Triaenops persicus persicus",mamastrovirus,astroviridae,stellavirales,stelpaviricetes,PREDICT_MAstV-201,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KY054048,2021,3,9,2013,6,1,PREDICT_MAstV-201
triaenops persicus,predict_mastv-202,105273,NA,TRUE,FALSE,triaenops,rhinonycteridae,chiroptera,mammalia,Triaenops persicus,"Triaenops rufus, Triaenops persicus persicus",mamastrovirus,astroviridae,stellavirales,stelpaviricetes,PREDICT_MAstV-202,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,"KY054049, KY054050",2021,3,9,2013,6,1,PREDICT_MAstV-202
triaenops persicus,predict_mastv-204,105273,NA,TRUE,FALSE,triaenops,rhinonycteridae,chiroptera,mammalia,Triaenops persicus,"Triaenops rufus, Triaenops persicus persicus",mamastrovirus,astroviridae,stellavirales,stelpaviricetes,PREDICT_MAstV-204,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KY054052,2021,3,9,2013,6,1,PREDICT_MAstV-204
triaenops persicus,predict_mastv-205,105273,NA,TRUE,FALSE,triaenops,rhinonycteridae,chiroptera,mammalia,Triaenops persicus,"Triaenops rufus, Triaenops persicus persicus",mamastrovirus,astroviridae,stellavirales,stelpaviricetes,PREDICT_MAstV-205,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KY054053,2021,3,9,2013,6,1,PREDICT_MAstV-205
triaenops persicus,predict_mastv-52,105273,NA,TRUE,FALSE,triaenops,rhinonycteridae,chiroptera,mammalia,Triaenops persicus,"Triaenops rufus, Triaenops persicus persicus",mamastrovirus,astroviridae,stellavirales,stelpaviricetes,PREDICT_MAstV-52,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,"KY054055, KY054056, KY054057, KY054058",2021,3,9,2013,6,1,PREDICT_MAstV-52
triaenops persicus,predict_mastv-54,105273,NA,TRUE,FALSE,triaenops,rhinonycteridae,chiroptera,mammalia,Triaenops persicus,"Triaenops rufus, Triaenops persicus persicus",mamastrovirus,astroviridae,stellavirales,stelpaviricetes,PREDICT_MAstV-54,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,"KY054059, KY054060, KY054064",2021,3,9,2013,6,1,PREDICT_MAstV-54
