Host,Virus,HostTaxID,VirusTaxID,HostNCBIResolved,VirusNCBIResolved,HostGenus,HostFamily,HostOrder,HostClass,HostOriginal,HostSynonyms,VirusGenus,VirusFamily,VirusOrder,VirusClass,VirusOriginal,HostFlagID,DetectionMethod,DetectionOriginal,Database,DatabaseVersion,PublicationYear,ReferenceText,PMID,NCBIAccession,ReleaseYear,ReleaseMonth,ReleaseDay,CollectionYear,CollectionMonth,CollectionDay
mus musculoides,adenovirus predict_adv-73,60742,2711001,TRUE,TRUE,mus,muridae,rodentia,mammalia,Mus musculoides,NA,NA,adenoviridae,rowavirales,tectiliviricetes,PREDICT_AdV-73,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,MK326023,2021,3,9,2012,7,1
mus musculoides,adenovirus predict_adv-73,60742,2711001,TRUE,TRUE,mus,muridae,rodentia,mammalia,Mus musculoides,NA,NA,adenoviridae,rowavirales,tectiliviricetes,PREDICT_AdV-73,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,MK326024,2021,3,9,2012,7,1
mus musculoides,adenovirus predict_adv-73,60742,2711001,TRUE,TRUE,mus,muridae,rodentia,mammalia,Mus musculoides,NA,NA,adenoviridae,rowavirales,tectiliviricetes,PREDICT_AdV-73,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,MK326025,2021,3,9,2012,7,1
mus musculoides,adenovirus predict_adv-73,60742,2711001,TRUE,TRUE,mus,muridae,rodentia,mammalia,Mus musculoides,NA,NA,adenoviridae,rowavirales,tectiliviricetes,PREDICT_AdV-73,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,MK326026,2021,3,9,2012,7,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX286004,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX286005,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX286006,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX286007,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX286008,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX286009,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX286010,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX286011,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285364,2021,3,9,2013,1,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285365,2021,3,9,2013,1,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285366,2021,3,9,2013,1,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285841,2021,3,9,2013,1,1
chaerephon pumilus,eidolon bat coronavirus/kenya/ky24/2006,242384,983924,TRUE,TRUE,chaerephon,molossidae,chiroptera,mammalia,Chaerephon pumilus,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,TRUE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285397,2021,3,9,2013,11,1
eidolon helvum,eidolon bat coronavirus,77214,NA,TRUE,FALSE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,NA,coronaviridae,nidovirales,NA,strain of Eidolon bat coronavirus,TRUE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2017,10,1
eidolon helvum,eidolon bat coronavirus,77214,NA,TRUE,FALSE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,NA,coronaviridae,nidovirales,NA,strain of Eidolon bat coronavirus,TRUE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,5,1
mus musculoides,predict_mastv-110,60742,NA,TRUE,FALSE,mus,muridae,rodentia,mammalia,Mus musculoides,NA,mamastrovirus,astroviridae,stellavirales,NA,PREDICT_MAstV-110,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KY054361,2021,3,9,2012,7,1
mus musculoides,predict_mastv-110,60742,NA,TRUE,FALSE,mus,muridae,rodentia,mammalia,Mus musculoides,NA,mamastrovirus,astroviridae,stellavirales,NA,PREDICT_MAstV-110,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KY054362,2021,3,9,2012,7,1
mus musculoides,predict_mastv-110,60742,NA,TRUE,FALSE,mus,muridae,rodentia,mammalia,Mus musculoides,NA,mamastrovirus,astroviridae,stellavirales,NA,PREDICT_MAstV-110,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KY054363,2021,3,9,2012,7,1
mus musculoides,predict_mastv-110,60742,NA,TRUE,FALSE,mus,muridae,rodentia,mammalia,Mus musculoides,NA,mamastrovirus,astroviridae,stellavirales,NA,PREDICT_MAstV-110,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KY054364,2021,3,9,2012,7,1
mus musculoides,predict_mastv-110,60742,NA,TRUE,FALSE,mus,muridae,rodentia,mammalia,Mus musculoides,NA,mamastrovirus,astroviridae,stellavirales,NA,PREDICT_MAstV-110,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KY054365,2021,3,9,2012,7,1
mus musculoides,predict_mastv-110,60742,NA,TRUE,FALSE,mus,muridae,rodentia,mammalia,Mus musculoides,NA,mamastrovirus,astroviridae,stellavirales,NA,PREDICT_MAstV-110,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KY054366,2021,3,9,2012,7,1
mus musculoides,predict_mastv-110,60742,NA,TRUE,FALSE,mus,muridae,rodentia,mammalia,Mus musculoides,NA,mamastrovirus,astroviridae,stellavirales,NA,PREDICT_MAstV-110,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KY054367,2021,3,9,2012,7,1
mus musculoides,predict_mastv-110,60742,NA,TRUE,FALSE,mus,muridae,rodentia,mammalia,Mus musculoides,NA,mamastrovirus,astroviridae,stellavirales,NA,PREDICT_MAstV-110,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KY054368,2021,3,9,2012,7,1
mus musculoides,predict_mastv-110,60742,NA,TRUE,FALSE,mus,muridae,rodentia,mammalia,Mus musculoides,NA,mamastrovirus,astroviridae,stellavirales,NA,PREDICT_MAstV-110,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KY054369,2021,3,9,2012,7,1
mus musculoides,predict_mastv-110,60742,NA,TRUE,FALSE,mus,muridae,rodentia,mammalia,Mus musculoides,NA,mamastrovirus,astroviridae,stellavirales,NA,PREDICT_MAstV-110,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KY054370,2021,3,9,2012,7,1
mus musculoides,predict_mastv-110,60742,NA,TRUE,FALSE,mus,muridae,rodentia,mammalia,Mus musculoides,NA,mamastrovirus,astroviridae,stellavirales,NA,PREDICT_MAstV-110,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KY054371,2021,3,9,2012,7,1
eidolon helvum,eidolon bat coronavirus,77214,NA,TRUE,FALSE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,NA,coronaviridae,nidovirales,NA,strain of Eidolon bat coronavirus,TRUE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,7,1
eidolon helvum,eidolon bat coronavirus,77214,NA,TRUE,FALSE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,NA,coronaviridae,nidovirales,NA,strain of Eidolon bat coronavirus,TRUE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2016,5,1
rousettus aegyptiacus,eidolon bat coronavirus,9407,NA,TRUE,FALSE,rousettus,pteropodidae,chiroptera,mammalia,Rousettus aegyptiacus,NA,NA,coronaviridae,nidovirales,NA,strain of Eidolon bat coronavirus,TRUE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2016,7,1
rousettus aegyptiacus,eidolon bat coronavirus,9407,NA,TRUE,FALSE,rousettus,pteropodidae,chiroptera,mammalia,Rousettus aegyptiacus,NA,NA,coronaviridae,nidovirales,NA,strain of Eidolon bat coronavirus,TRUE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2017,3,1
eidolon helvum,eidolon bat coronavirus,77214,NA,TRUE,FALSE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,NA,coronaviridae,nidovirales,NA,strain of Eidolon bat coronavirus,TRUE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2016,8,1
rousettus aegyptiacus,eidolon bat coronavirus,9407,NA,TRUE,FALSE,rousettus,pteropodidae,chiroptera,mammalia,Rousettus aegyptiacus,NA,NA,coronaviridae,nidovirales,NA,strain of Eidolon bat coronavirus,TRUE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,1,1
lissonycteris angolensis,eidolon bat coronavirus,58071,NA,TRUE,FALSE,lissonycteris,pteropodidae,chiroptera,mammalia,Lissonycteris angolensis,NA,NA,coronaviridae,nidovirales,NA,strain of Eidolon bat coronavirus,TRUE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,1,1
eidolon helvum,eidolon bat coronavirus,77214,NA,TRUE,FALSE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,NA,coronaviridae,nidovirales,NA,strain of Eidolon bat coronavirus,TRUE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2017,2,1
epomophorus gambianus,eidolon bat coronavirus,372077,NA,TRUE,FALSE,epomophorus,pteropodidae,chiroptera,mammalia,Epomophorus gambianus,NA,NA,coronaviridae,nidovirales,NA,strain of Eidolon bat coronavirus,TRUE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2017,3,1
eidolon helvum,eidolon bat coronavirus,77214,NA,TRUE,FALSE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,NA,coronaviridae,nidovirales,NA,strain of Eidolon bat coronavirus,TRUE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2017,3,1
eidolon helvum,eidolon bat coronavirus,77214,NA,TRUE,FALSE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,NA,coronaviridae,nidovirales,NA,strain of Eidolon bat coronavirus,TRUE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2017,4,1
eidolon helvum,eidolon bat coronavirus,77214,NA,TRUE,FALSE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,NA,coronaviridae,nidovirales,NA,strain of Eidolon bat coronavirus,TRUE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2017,7,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,TRUE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285367,2021,3,9,2013,8,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,TRUE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285368,2021,3,9,2013,8,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,TRUE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285369,2021,3,9,2013,8,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285370,2021,3,9,2013,8,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285371,2021,3,9,2013,8,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285372,2021,3,9,2013,8,1
eidolon helvum,eidolon bat coronavirus,77214,NA,TRUE,FALSE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,NA,coronaviridae,nidovirales,NA,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285373,2021,3,9,2013,8,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285374,2021,3,9,2013,8,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285375,2021,3,9,2013,8,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285376,2021,3,9,2013,8,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285387,2021,3,9,2013,8,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285388,2021,3,9,2013,8,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285389,2021,3,9,2013,8,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285390,2021,3,9,2013,8,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285391,2021,3,9,2013,8,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285392,2021,3,9,2013,8,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285393,2021,3,9,2013,8,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285394,2021,3,9,2013,8,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285395,2021,3,9,2013,8,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285396,2021,3,9,2013,8,1
mus musculoides,adenovirus predict_adv-75,60742,2711003,TRUE,TRUE,mus,muridae,rodentia,mammalia,Mus musculoides,NA,NA,adenoviridae,rowavirales,tectiliviricetes,PREDICT_AdV-75,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,MK326015,2021,3,9,2012,7,1
mus musculoides,adenovirus predict_adv-75,60742,2711003,TRUE,TRUE,mus,muridae,rodentia,mammalia,Mus musculoides,NA,NA,adenoviridae,rowavirales,tectiliviricetes,PREDICT_AdV-75,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,MK326016,2021,3,9,2012,7,1
mus musculoides,adenovirus predict_adv-75,60742,2711003,TRUE,TRUE,mus,muridae,rodentia,mammalia,Mus musculoides,NA,NA,adenoviridae,rowavirales,tectiliviricetes,PREDICT_AdV-75,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,MK326017,2021,3,9,2012,7,1
mus musculoides,adenovirus predict_adv-75,60742,2711003,TRUE,TRUE,mus,muridae,rodentia,mammalia,Mus musculoides,NA,NA,adenoviridae,rowavirales,tectiliviricetes,PREDICT_AdV-75,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,MK326018,2021,3,9,2012,7,1
mus musculoides,adenovirus predict_adv-75,60742,2711003,TRUE,TRUE,mus,muridae,rodentia,mammalia,Mus musculoides,NA,NA,adenoviridae,rowavirales,tectiliviricetes,PREDICT_AdV-75,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,MK326022,2021,3,9,2012,7,1
praomys tullbergi,adenovirus predict_adv-75,209869,2711003,TRUE,TRUE,praomys,muridae,rodentia,mammalia,Praomys tullbergi,NA,NA,adenoviridae,rowavirales,tectiliviricetes,PREDICT_AdV-75,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,MK325914,2021,3,9,2012,7,1
hylomyscus stella,adenovirus predict_adv-75,41265,2711003,TRUE,TRUE,hylomyscus,muridae,rodentia,mammalia,Hylomyscus stella,NA,NA,adenoviridae,rowavirales,tectiliviricetes,PREDICT_AdV-75,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,MK326013,2021,3,9,2012,7,1
NA,adenovirus predict_adv-75,34857,2711003,TRUE,TRUE,hylomyscus,muridae,rodentia,mammalia,Hylomyscus sp.,NA,NA,adenoviridae,rowavirales,tectiliviricetes,PREDICT_AdV-75,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,MK326014,2021,3,9,2012,7,1
NA,adenovirus predict_adv-75,36801,2711003,TRUE,TRUE,crocidura,soricidae,eulipotyphla,mammalia,Crocidura sp.,NA,NA,adenoviridae,rowavirales,tectiliviricetes,PREDICT_AdV-75,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,MK326019,2021,3,9,2012,7,1
praomys tullbergi,adenovirus predict_adv-75,209869,2711003,TRUE,TRUE,praomys,muridae,rodentia,mammalia,Praomys tullbergi,NA,NA,adenoviridae,rowavirales,tectiliviricetes,PREDICT_AdV-75,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,MK326020,2021,3,9,2012,7,1
hylomyscus parvus,adenovirus predict_adv-75,209855,2711003,TRUE,TRUE,hylomyscus,muridae,rodentia,mammalia,Hylomyscus parvus,NA,NA,adenoviridae,rowavirales,tectiliviricetes,PREDICT_AdV-75,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,MK326021,2021,3,9,2012,7,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285979,2021,3,9,2013,8,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,TRUE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285980,2021,3,9,2013,8,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,TRUE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285981,2021,3,9,2013,8,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,TRUE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285982,2021,3,9,2013,8,1
